,T-shirt,bag,belt,blazer,blouse,coat,dress,hat,jeans,legging,pants,scarf,shoe,shorts,skirt,socks,stocking,sunglass,sweater
106825.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
48051.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
194410.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36698.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24114.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
106831.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
113476.jpg,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5174.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
127597.jpg,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
26492.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27883.jpg,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
54488.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
167287.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1734.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
56052.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
186981.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40183.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
118849.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
88544.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
145595.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36263.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
110686.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
117578.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45744.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
101453.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
11479.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
66596.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
97343.jpg,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
51061.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
133722.jpg,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3221.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78731.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
71.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190750.jpg,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100034.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31569.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
54661.jpg,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
184951.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
190385.jpg,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
47921.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
99316.jpg,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
113416.jpg,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
174536.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
170145.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
188277.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
157042.jpg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
186704.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53145.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
133345.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
72490.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35999.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2499.jpg,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
97943.jpg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80202.jpg,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
101443.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
47897.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29665.jpg,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
135478.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
99561.jpg,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
55434.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
176420.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
186564.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10477.jpg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
89468.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5277.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
148571.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
168448.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99066.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
28192.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
18019.jpg,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58512.jpg,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
102400.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
144521.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
92467.jpg,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
192478.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85699.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92215.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
126735.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
187717.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27483.jpg,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
81865.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
104795.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
67987.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
108127.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9015.jpg,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
121414.jpg,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
100073.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103777.jpg,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27726.jpg,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
39229.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
179874.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
27366.jpg,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
73135.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
167701.jpg,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
13689.jpg,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6962.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
20101.jpg,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
30005.jpg,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
112448.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
121268.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30421.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187097.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
184291.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
138419.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
94359.jpg,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
32309.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
143772.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46855.jpg,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
17829.jpg,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
16986.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
102867.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33559.jpg,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
9123.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47925.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
194176.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
62342.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
145827.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188983.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33479.jpg,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
118418.jpg,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
184090.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57669.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
64301.jpg,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
112150.jpg,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
15896.jpg,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
175802.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17856.jpg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
55359.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
105683.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
459.jpg,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
119177.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132600.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
56331.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
103194.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
103989.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
22226.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
121266.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
36950.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
103084.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51379.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
45708.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
83109.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
184303.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
89135.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53755.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28628.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
162137.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5083.jpg,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
66510.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
185680.jpg,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
129374.jpg,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
134493.jpg,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
101255.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115988.jpg,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
128343.jpg,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
33597.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
89736.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
182234.jpg,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
142401.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
88068.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
47611.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34342.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
183067.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2988.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187984.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
174065.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30864.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9093.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
169122.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
190109.jpg,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
165390.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
116453.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
44470.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
138673.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
81298.jpg,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170415.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
131025.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21409.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
186236.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
80041.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14460.jpg,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
88640.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
114873.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36736.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
49867.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
41804.jpg,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
188350.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37388.jpg,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
73979.jpg,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
121018.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
176484.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190515.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5521.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87641.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
73878.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
194471.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
175640.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
83513.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
34149.jpg,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
161594.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
183569.jpg,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10117.jpg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
95703.jpg,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
184837.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
151735.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
95583.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
193903.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16851.jpg,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
97001.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49633.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63370.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
114884.jpg,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
120789.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
165842.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
181889.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
163316.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
166717.jpg,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
179685.jpg,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
104019.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
178711.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
70719.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
994.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48949.jpg,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
113257.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
88531.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
165585.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
138458.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1821.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3980.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
105307.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183419.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8758.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
129945.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
189724.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3704.jpg,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
91366.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14606.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63816.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
72067.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
85649.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54173.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
179198.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33136.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
177772.jpg,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
53077.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
178110.jpg,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
94181.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
190470.jpg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8700.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37584.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
101304.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
10071.jpg,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9083.jpg,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
108331.jpg,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
3995.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34074.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20871.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
126558.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
123769.jpg,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
66015.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15357.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
159000.jpg,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
183404.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
182352.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
98986.jpg,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
16153.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128537.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
132978.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62748.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
21479.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
7998.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
119835.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
61514.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
4240.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
52059.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
91120.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
134164.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
179563.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
125095.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
190990.jpg,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
130321.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
121162.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
83550.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
61799.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
183178.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6705.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
14295.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
104881.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64030.jpg,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
942.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
117662.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
57884.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67014.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
104727.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33172.jpg,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
187332.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
121328.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
181866.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3629.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
181372.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
183611.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
81367.jpg,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
31835.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
18350.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14058.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51680.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9150.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
183410.jpg,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
